id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest
9375,Female,26,25 - 45,African-American,0,7,0,0,5,-1,19/03/2014 4:37,20/03/2014 10:04,19/03/2014,,1,F,Uttering a Forged Instrument,1,(M1),
9376,Male,29,25 - 45,Other,0,2,0,0,0,-1,11/11/2013 2:32,12/11/2013 8:34,11/11/2013,,1,F,Burglary Dwelling Occupied,0,,
9377,Male,61,Greater than 45,Hispanic,0,1,0,0,0,-1,5/01/2013 11:02,6/01/2013 1:15,,5/01/2013,1,F,arrest case no charge,0,,
9378,Female,25,25 - 45,Caucasian,0,9,0,0,2,16,31/01/2014 12:17,1/02/2014 9:34,2/12/2013,,44,F,Crim Use of Personal ID Info,1,(M1),0
9379,Female,26,25 - 45,Other,0,2,0,0,1,-31,13/12/2013 11:08,14/12/2013 1:47,13/12/2013,,31,F,Grand Theft in the 3rd Degree,0,,
9380,Male,38,25 - 45,Caucasian,0,4,0,0,5,-1,12/12/2013 6:13,13/12/2013 8:38,12/12/2013,,1,F,Driving While License Revoked,0,,
9381,Male,35,25 - 45,Caucasian,0,1,0,0,2,-1,8/12/2013 6:16,9/12/2013 1:38,8/12/2013,,1,M,Battery,0,,
9383,Male,50,Greater than 45,African-American,0,5,0,0,10,-48,2/08/2013 12:44,19/09/2013 12:07,,2/08/2013,48,F,arrest case no charge,0,,
9385,Male,55,Greater than 45,Other,0,1,0,0,8,-1,20/02/2013 8:27,26/02/2013 11:12,20/02/2013,,1,F,Uttering Worthless Check +$150,1,(M2),0
9386,Male,32,25 - 45,African-American,0,4,0,0,4,0,21/10/2014 12:04,5/12/2014 11:33,20/10/2014,,1,F,Felony Battery w/Prior Convict,1,(M2),0
9387,Male,29,25 - 45,Caucasian,0,2,0,0,1,-18,10/01/2014 9:37,13/01/2014 7:58,,10/01/2014,18,F,arrest case no charge,0,,
9388,Male,46,Greater than 45,Caucasian,0,1,0,0,0,0,21/01/2014 4:33,21/01/2014 8:51,21/01/2014,,0,F,Possession Of Methamphetamine,0,,
9392,Male,53,Greater than 45,Caucasian,0,5,0,0,1,-1,21/01/2013 11:09,22/01/2013 8:54,21/01/2013,,1,M,Battery,1,(F3),1
9393,Female,27,25 - 45,Caucasian,0,5,0,0,1,-1,28/09/2014 11:52,24/10/2014 1:15,,29/09/2014,0,F,arrest case no charge,1,(M1),170
9394,Male,29,25 - 45,Caucasian,0,8,0,0,4,-2,23/01/2013 9:48,24/01/2013 2:08,23/01/2013,,2,F,Possession of Cocaine,0,,
9397,Male,26,25 - 45,Other,0,1,0,0,0,-1,19/10/2013 2:44,21/10/2013 8:05,19/10/2013,,1,F,Burglary Unoccupied Dwelling,1,(M2),0
9398,Male,23,Less than 25,African-American,0,2,0,0,3,-1,6/03/2013 9:22,7/03/2013 6:14,6/03/2013,,1,M,Battery,1,(M2),
9399,Male,43,25 - 45,Hispanic,0,3,0,0,3,21,14/10/2013 3:09,16/10/2013 9:20,21/08/2013,,33,M,Battery,1,(M1),1
9401,Male,24,Less than 25,Caucasian,0,2,0,0,1,-1,17/10/2013 7:15,18/10/2013 8:16,17/10/2013,,1,M,Battery,1,(M2),
9402,Male,33,25 - 45,African-American,0,10,0,0,18,0,18/02/2014 3:39,19/02/2014 7:33,18/02/2014,,0,F,Grand Theft (Motor Vehicle),1,(F3),
9404,Male,32,25 - 45,African-American,0,6,0,0,1,-1,1/12/2014 11:57,23/12/2014 9:13,1/12/2014,,1,M,Assault,1,(M1),0
9405,Female,38,25 - 45,African-American,0,10,0,0,7,0,19/01/2013 3:02,27/02/2013 8:02,18/01/2013,,1,F,Grand Theft in the 3rd Degree,1,(F3),0
9407,Male,40,25 - 45,African-American,0,7,0,0,20,-1,26/08/2013 5:08,27/08/2013 6:56,26/08/2013,,1,F,Driving While License Revoked,0,,
9408,Female,55,Greater than 45,Other,0,1,0,0,5,,,,22/08/2012,,378,F,Burglary Structure Unoccup,1,(F3),
9412,Female,36,25 - 45,African-American,0,1,0,0,1,-1,3/03/2013 9:45,4/03/2013 1:14,3/03/2013,,1,M,Battery,0,,
9413,Male,34,25 - 45,African-American,0,9,0,0,16,-1,28/02/2014 9:40,1/03/2014 9:49,28/02/2014,,1,F,Possession of Cannabis,1,(M1),1
9414,Male,41,25 - 45,Caucasian,0,2,0,0,1,-1,5/05/2013 2:01,7/05/2013 4:47,5/05/2013,,1,M,Lve/Scen/Acc/Veh/Prop/Damage,1,(M2),
9415,Male,57,Greater than 45,Caucasian,0,1,0,0,7,-1,27/01/2013 7:37,28/06/2013 5:35,,27/01/2013,1,F,arrest case no charge,1,(M1),
9416,Male,26,25 - 45,African-American,0,5,0,0,1,-1,9/10/2013 7:03,10/10/2013 10:04,,9/10/2013,1,F,arrest case no charge,1,(M2),
9417,Male,39,25 - 45,Caucasian,0,6,0,0,2,-88,24/01/2014 6:15,24/02/2014 10:51,,24/01/2014,88,F,arrest case no charge,1,(M1),0
9419,Male,45,Greater than 45,African-American,0,3,0,0,0,0,8/10/2014 4:47,9/10/2014 4:05,8/10/2014,,0,F,Possession of Cocaine,1,(F2),-1
9420,Male,26,25 - 45,African-American,0,3,0,1,2,-7,3/05/2013 4:10,10/05/2013 12:24,3/05/2013,,7,F,Driving While License Revoked,0,,
9425,Female,48,Greater than 45,Caucasian,0,1,0,0,0,-1,29/01/2014 6:04,30/01/2014 10:34,29/01/2014,,1,F,Grand Theft in the 3rd Degree,0,,
9428,Male,52,Greater than 45,Caucasian,0,2,0,0,7,-1,19/04/2013 11:43,20/04/2013 8:15,19/04/2013,,1,M,Battery,0,,
9429,Male,22,Less than 25,Hispanic,0,3,0,0,2,-1,7/01/2013 9:12,8/02/2013 1:06,,7/01/2013,1,F,arrest case no charge,1,(M1),1
9433,Female,43,25 - 45,African-American,0,1,0,0,0,-1,30/04/2013 3:49,1/05/2013 10:14,30/04/2013,,1,M,Battery,0,,
9434,Male,35,25 - 45,African-American,0,1,0,0,2,,,,11/11/2013,,1,F,Burglary Structure Unoccup,0,,
9435,Male,24,Less than 25,Caucasian,0,5,0,0,3,0,1/08/2013 6:42,6/09/2013 3:32,1/08/2013,,0,F,Possession of Cocaine,0,,
9436,Male,27,25 - 45,African-American,0,7,0,0,11,-1,4/10/2014 2:29,9/10/2014 5:25,4/10/2014,,1,F,Driving While License Revoked,1,(M2),0
9437,Male,23,Less than 25,Hispanic,0,9,1,0,2,-1,5/02/2014 10:23,28/02/2014 1:40,5/02/2014,,1,F,Grand Theft in the 3rd Degree,0,,
9438,Male,56,Greater than 45,African-American,0,7,0,0,28,-69,22/03/2013 3:23,21/05/2013 11:03,22/03/2013,,69,F,Aggravated Assault W/dead Weap,0,,
9439,Male,28,25 - 45,African-American,0,6,0,0,2,-1,25/03/2013 6:38,26/03/2013 1:04,25/03/2013,,1,F,Poss Cocaine/Intent To Del/Sel,1,(M1),0
9440,Male,21,Less than 25,African-American,0,5,0,0,0,0,3/02/2014 4:26,3/02/2014 8:48,3/02/2014,,0,F,Grand Theft in the 3rd Degree,0,,
9441,Male,33,25 - 45,African-American,0,9,0,0,5,-1,15/04/2014 1:07,16/04/2014 8:49,2/07/2011,,1019,M,Battery,1,(M2),241
9442,Male,25,25 - 45,African-American,0,8,0,0,1,-1,22/03/2013 6:17,23/03/2013 10:32,22/03/2013,,1,F,Pos Cannabis W/Intent Sel/Del,1,(M1),
9443,Male,36,25 - 45,African-American,0,8,2,0,17,-1,22/10/2014 4:30,6/11/2014 5:02,,22/10/2014,1,F,arrest case no charge,1,(F3),
9444,Female,25,25 - 45,Caucasian,0,5,0,0,0,0,28/10/2013 4:36,29/10/2013 2:20,28/10/2013,,0,F,Possession Of Alprazolam,0,,
9446,Male,31,25 - 45,Other,0,6,0,0,3,,,,29/01/2014,,1,F,Felony Driving While Lic Suspd,1,(M1),
9448,Male,46,Greater than 45,Caucasian,0,5,0,0,0,-1,17/01/2013 12:41,18/01/2013 1:52,16/01/2013,,2,M,DOC/Cause Public Danger,0,,
9450,Female,24,Less than 25,African-American,0,7,0,0,0,0,20/04/2013 4:53,22/04/2013 5:17,,20/04/2013,0,F,arrest case no charge,0,,
9451,Male,28,25 - 45,African-American,0,7,0,0,4,0,29/01/2013 12:47,4/02/2013 5:02,29/01/2013,,0,F,Battery on a Person Over 65,1,(M2),0
9452,Male,28,25 - 45,African-American,0,7,0,1,12,-2,4/01/2014 1:05,5/01/2014 2:30,4/01/2014,,2,M,Criminal Mischief Damage <$200,1,(F1),
9458,Male,23,Less than 25,African-American,0,3,0,0,0,0,20/07/2014 5:21,21/07/2014 8:03,20/07/2014,,0,M,Disorderly Conduct,1,(F3),0
9459,Male,24,Less than 25,Other,0,3,0,0,0,0,14/01/2013 3:09,14/01/2013 6:34,14/01/2013,,0,M,Possess Cannabis/20 Grams Or Less,0,,
9460,Male,40,25 - 45,Hispanic,0,3,0,0,0,0,1/02/2013 2:35,1/02/2013 1:46,1/02/2013,,0,M,Driving Under The Influence,0,,
9461,Male,36,25 - 45,Hispanic,0,2,0,0,1,0,10/02/2014 3:17,10/02/2014 8:03,10/02/2014,,0,M,Battery,0,,
9462,Male,50,Greater than 45,Caucasian,0,6,0,0,1,-1,3/02/2013 5:31,15/03/2013 9:45,3/02/2013,,1,M,Prowling/Loitering,1,(M1),
9463,Male,33,25 - 45,Hispanic,0,1,0,0,1,,,,17/03/2013,,219,M,Leave Acc/Attend Veh/More $50,0,,
9464,Male,24,Less than 25,Caucasian,0,2,0,0,0,0,7/05/2013 3:24,8/05/2013 3:17,7/05/2013,,0,M,Battery,0,,
9465,Female,55,Greater than 45,African-American,0,1,0,0,2,-1,26/05/2013 9:39,27/05/2013 12:50,26/05/2013,,1,F,Aggrav Battery w/Deadly Weapon,0,,
9467,Male,22,Less than 25,African-American,0,7,0,0,0,-1,20/09/2013 8:56,23/09/2013 8:17,20/09/2013,,1,F,"Poss3,4 Methylenedioxymethcath",1,(MO3),0
9473,Male,38,25 - 45,African-American,0,7,0,0,14,-1,6/08/2013 4:46,1/10/2013 8:40,6/08/2013,,1,F,Grand Theft in the 3rd Degree,0,,
9475,Male,31,25 - 45,African-American,0,1,0,0,1,-1,3/09/2013 7:13,4/09/2013 12:44,3/09/2013,,1,F,Driving While License Revoked,0,,
9476,Female,30,25 - 45,African-American,0,2,0,0,3,-1,11/01/2014 6:56,12/01/2014 2:17,11/01/2014,,1,F,Felony Driving While Lic Suspd,0,,
9479,Male,52,Greater than 45,Caucasian,0,1,0,0,1,714,26/02/2015 3:25,7/04/2015 6:16,,10/12/2012,94,F,arrest case no charge,0,,
9483,Male,37,25 - 45,African-American,0,8,0,0,16,-1,17/06/2014 1:17,19/06/2014 3:41,,17/06/2014,1,F,arrest case no charge,1,(M1),
9484,Female,41,25 - 45,Caucasian,0,2,0,0,1,0,14/01/2013 2:19,12/02/2013 5:24,14/01/2013,,0,M,Battery,0,,
9486,Male,20,Less than 25,African-American,0,5,0,0,0,-1,30/01/2014 1:49,31/01/2014 1:46,30/01/2014,,1,F,Deliver Cannabis 1000FTSch,1,(M1),0
9488,Male,21,Less than 25,Caucasian,0,4,0,0,0,0,14/05/2013 4:05,15/05/2013 3:52,14/05/2013,,0,M,Battery,1,(M1),1
9491,Male,22,Less than 25,Caucasian,0,5,0,0,1,0,5/12/2013 12:27,14/12/2013 11:44,4/12/2013,,1,M,Battery,0,,
9492,Male,38,25 - 45,African-American,0,6,0,0,7,-1,27/03/2013 11:16,11/10/2013 6:18,27/03/2013,,1,M,Battery,0,,
9493,Male,31,25 - 45,African-American,0,5,0,0,0,-1,29/08/2013 3:49,6/09/2013 4:06,29/08/2013,,1,F,Forging Bank Bills/Promis Note,0,,
9494,Male,28,25 - 45,Caucasian,0,7,0,0,0,0,16/08/2013 12:31,9/10/2013 3:10,15/08/2013,,1,F,Possession Of Methamphetamine,0,,
9495,Male,21,Less than 25,Hispanic,0,7,1,0,2,-1,12/10/2014 11:11,15/10/2014 1:25,12/10/2014,,1,F,Burglary Dwelling Occupied,1,(M1),0
9497,Male,39,25 - 45,African-American,0,8,0,0,1,-1,29/03/2013 11:09,30/03/2013 10:17,29/03/2013,,1,F,Unlawful Conveyance of Fuel,0,,
9499,Male,34,25 - 45,African-American,0,7,0,0,22,-1,11/03/2013 8:02,12/03/2013 10:19,11/03/2013,,1,F,Driving While License Revoked,1,(F3),
9500,Male,32,25 - 45,Caucasian,0,2,1,0,2,293,5/11/2013 12:58,14/01/2014 10:00,,21/07/2012,179,F,arrest case no charge,0,,
9501,Male,45,Greater than 45,Hispanic,0,1,0,0,0,0,31/03/2014 1:28,1/04/2014 4:42,30/03/2014,,1,M,Battery,0,,
9504,Male,36,25 - 45,African-American,0,5,0,2,7,-32,4/02/2013 12:18,12/02/2013 9:47,,4/02/2013,32,M,arrest case no charge,0,,
9506,Male,24,Less than 25,African-American,0,9,0,0,0,-1,27/03/2013 7:55,11/04/2013 12:11,27/03/2013,,1,M,Battery,1,(M2),222
9509,Male,27,25 - 45,African-American,0,7,0,0,9,-1,18/09/2014 8:58,19/09/2014 1:56,18/09/2014,,1,F,Poss Contr Subst W/o Prescript,1,(M2),0
9511,Male,30,25 - 45,Hispanic,0,1,0,0,0,0,6/03/2014 2:54,6/03/2014 8:15,,6/03/2014,0,F,arrest case no charge,0,,
9512,Male,61,Greater than 45,African-American,0,6,0,0,8,-35,5/02/2013 3:29,12/03/2013 1:00,,1/03/2013,11,M,arrest case no charge,0,,
9513,Male,43,25 - 45,African-American,0,1,0,0,2,0,4/04/2013 9:42,5/04/2013 6:24,,4/04/2013,0,F,arrest case no charge,0,,
9515,Male,26,25 - 45,African-American,0,4,0,0,1,-1,11/10/2013 9:46,12/10/2013 7:56,11/10/2013,,1,F,Deliver Cocaine,0,,
9516,Male,32,25 - 45,African-American,0,2,3,0,7,-1,10/02/2013 9:25,15/02/2013 10:47,,10/02/2013,1,F,arrest case no charge,1,(M2),
9517,Female,57,Greater than 45,Caucasian,0,1,0,0,2,-1,25/11/2013 7:35,26/11/2013 2:01,25/11/2013,,1,F,Possession of Cocaine,0,,
9518,Female,40,25 - 45,Caucasian,0,1,0,0,0,0,1/03/2013 5:42,1/03/2013 7:38,1/03/2013,,0,M,DUI Level 0.15 Or Minor In Veh,0,,
9519,Male,33,25 - 45,Caucasian,0,6,0,0,6,-1,21/08/2014 6:34,20/01/2015 12:41,22/08/2014,,0,F,Grand Theft in the 3rd Degree,1,(F3),
9523,Male,30,25 - 45,African-American,0,5,0,0,2,-1,5/08/2013 8:20,6/08/2013 8:43,5/08/2013,,1,F,Possession of Cocaine,1,(F3),1
9524,Male,29,25 - 45,Caucasian,0,10,0,0,1,-1,18/03/2013 1:24,29/03/2013 6:02,17/01/2013,,61,M,Leave Acc/Attend Veh/More $50,0,,
9526,Female,21,Less than 25,Caucasian,0,8,0,0,1,132,28/01/2014 12:54,28/01/2014 8:41,,3/05/2013,138,F,arrest case no charge,1,(F3),0
9527,Male,36,25 - 45,African-American,0,2,0,0,2,-4,25/02/2013 2:38,25/02/2013 8:51,25/02/2013,,4,M,DUI Level 0.15 Or Minor In Veh,0,,
9528,Male,59,Greater than 45,African-American,0,4,0,0,17,-189,31/05/2013 10:37,26/11/2013 2:03,30/08/2012,,463,F,Fail Register Career Offender,0,,
9529,Male,35,25 - 45,African-American,0,8,0,0,6,0,29/03/2013 10:59,30/03/2013 8:37,,29/03/2013,0,F,arrest case no charge,1,(M1),194
9530,Male,49,Greater than 45,Hispanic,0,2,0,0,0,-1,21/05/2013 7:55,22/05/2013 8:28,21/05/2013,,1,M,Viol Injunction Protect Dom Vi,0,,
9531,Male,26,25 - 45,Hispanic,0,9,0,0,5,0,11/02/2013 12:54,11/02/2013 10:02,,10/02/2013,1,F,arrest case no charge,1,(M1),0
9532,Male,21,Less than 25,African-American,0,5,1,0,2,-1,21/08/2014 8:49,29/08/2014 11:56,21/08/2014,,1,F,Aggravated Assault w/Firearm,1,(M1),101
9534,Male,49,Greater than 45,African-American,0,6,0,0,29,-1,24/01/2014 7:02,25/01/2014 2:23,24/01/2014,,1,F,Felony Driving While Lic Suspd,1,(M2),0
9535,Male,23,Less than 25,Hispanic,0,10,0,0,1,87,23/09/2013 3:34,19/03/2014 10:17,,14/01/2013,165,F,arrest case no charge,0,,
9536,Female,37,25 - 45,African-American,0,8,0,0,23,0,10/02/2014 12:40,10/02/2014 1:59,8/02/2014,,2,M,Battery,1,(M2),
9537,Male,33,25 - 45,Hispanic,0,2,0,0,0,-1,27/05/2013 9:13,28/05/2013 1:06,27/05/2013,,1,M,Battery,0,,
9538,Male,20,Less than 25,African-American,1,3,0,0,1,39,16/04/2013 1:55,24/05/2013 1:42,,29/12/2011,435,F,arrest case no charge,1,(M1),0
9539,Male,28,25 - 45,Caucasian,0,10,0,0,1,-39,25/03/2013 11:45,8/04/2013 12:57,,25/03/2013,39,F,arrest case no charge,0,,
9540,Male,29,25 - 45,African-American,0,2,0,0,3,0,15/08/2014 12:52,15/08/2014 2:28,14/08/2014,,1,F,Pos Cannabis W/Intent Sel/Del,1,(M1),77
9541,Male,25,25 - 45,African-American,0,5,0,1,1,0,11/06/2014 4:13,12/06/2014 3:47,11/06/2014,,0,F,"Poss 3,4 MDMA (Ecstasy)",1,(M1),0
9542,Male,20,Less than 25,African-American,0,8,0,0,2,-1,24/10/2013 8:27,26/11/2013 12:02,,24/10/2013,1,F,arrest case no charge,1,(M1),0
9544,Male,30,25 - 45,Caucasian,0,9,0,0,3,-39,30/01/2014 11:05,31/01/2014 2:15,30/01/2014,,39,M,Battery,1,(M2),
9545,Male,55,Greater than 45,African-American,0,4,0,0,5,-1,5/01/2013 5:44,2/11/2013 4:12,5/01/2013,,1,F,Possession of Cocaine,0,,
9547,Male,26,25 - 45,Caucasian,0,4,0,0,0,-1,19/04/2013 5:42,20/04/2013 7:58,18/04/2013,,2,M,DUI Property Damage/Injury,0,,
9548,Female,52,Greater than 45,Caucasian,0,1,0,0,6,-13,30/01/2013 12:51,6/02/2013 9:57,,30/01/2013,13,F,arrest case no charge,0,,
9550,Male,52,Greater than 45,African-American,0,8,0,0,16,-1,29/08/2013 11:56,30/08/2013 8:01,,29/08/2013,1,F,arrest case no charge,1,(F6),
9552,Male,27,25 - 45,Hispanic,0,7,0,0,1,-1,13/01/2013 9:36,15/01/2013 10:41,13/01/2013,,1,F,Grand Theft in the 3rd Degree,1,(F3),
9553,Male,60,Greater than 45,Caucasian,0,2,0,0,2,-1,6/09/2013 10:11,17/09/2013 6:28,6/09/2013,,1,M,DUI Property Damage/Injury,0,,
9554,Male,44,25 - 45,Caucasian,0,2,0,0,0,-1,25/08/2013 6:20,27/08/2013 8:52,25/08/2013,,1,M,Viol Injunct Domestic Violence,0,,
9556,Male,30,25 - 45,Hispanic,0,2,0,0,1,-18,28/07/2013 11:05,14/08/2013 11:25,28/07/2013,,18,F,Aggravated Assault W/Dead Weap,0,,
9557,Female,25,25 - 45,African-American,0,4,0,0,2,-1,18/03/2014 7:02,19/03/2014 1:20,18/03/2014,,1,M,Battery,0,,
9560,Female,20,Less than 25,Caucasian,0,8,0,0,4,-1,25/08/2014 4:16,28/08/2014 1:07,,25/08/2014,1,F,arrest case no charge,1,(F3),
9561,Male,28,25 - 45,Caucasian,0,7,0,0,3,-1,29/01/2013 7:31,7/03/2013 8:21,29/01/2013,,1,F,Possession of Oxycodone,1,(F3),0
9562,Male,39,25 - 45,African-American,0,4,0,0,3,-39,27/01/2013 3:35,6/03/2013 10:25,26/01/2013,,40,M,Battery,1,(M1),0
9563,Male,22,Less than 25,Caucasian,0,6,0,0,1,-12,3/08/2013 12:26,15/08/2013 10:46,2/08/2013,,13,F,Solicitation On Felony 3 Deg,0,,
9566,Male,24,Less than 25,Caucasian,0,8,0,0,1,-1,28/02/2013 11:46,1/03/2013 1:12,28/02/2013,,1,F,Possession of Cannabis,1,(M1),0
9567,Female,28,25 - 45,African-American,0,3,0,0,0,-1,7/03/2013 5:06,14/09/2013 5:58,7/03/2013,,1,F,Arson in the First Degree,0,,
9568,Male,35,25 - 45,African-American,0,6,0,0,10,-28,4/11/2014 9:02,27/11/2014 4:39,,4/11/2014,28,F,arrest case no charge,1,(F3),0
9569,Male,30,25 - 45,Caucasian,0,1,0,0,0,0,30/09/2013 3:43,30/09/2013 8:10,30/09/2013,,0,M,Battery,0,,
9570,Male,22,Less than 25,African-American,0,3,0,2,0,-1,3/12/2014 7:24,10/12/2014 9:56,3/12/2014,,1,F,Burglary Conveyance Unoccup,1,(M2),1
9574,Male,39,25 - 45,African-American,0,5,0,0,9,0,25/04/2013 2:54,25/04/2013 8:07,25/04/2013,,0,F,"Poss3,4 Methylenedioxymethcath",0,,
9576,Female,46,Greater than 45,Other,0,1,0,0,1,-1,9/09/2013 10:34,10/09/2013 7:10,,9/09/2013,1,F,arrest case no charge,0,,
9577,Male,47,Greater than 45,Other,0,2,0,0,3,-1,4/02/2013 9:30,8/02/2013 9:07,4/02/2013,,1,M,Criminal Mischief>$200<$1000,0,,
9578,Male,26,25 - 45,African-American,0,7,0,0,5,-1,26/02/2013 9:51,16/01/2014 6:29,26/02/2013,,1,M,Aggravated Battery,0,,
9579,Male,33,25 - 45,African-American,0,4,0,0,3,-130,30/05/2013 4:59,7/10/2013 11:13,,30/05/2013,130,F,arrest case no charge,0,,
9581,Female,23,Less than 25,African-American,0,3,0,0,0,-1,17/08/2013 4:56,11/09/2013 7:01,17/08/2013,,1,F,Burglary Conveyance Unoccup,0,,
9584,Female,52,Greater than 45,African-American,0,7,0,0,0,0,21/09/2014 3:44,21/09/2014 6:36,21/09/2014,,0,F,Felony Driving While Lic Suspd,1,(M2),
9586,Female,22,Less than 25,African-American,0,5,0,5,0,-1,6/08/2014 9:01,7/08/2014 7:57,6/08/2014,,1,M,Battery,1,(M2),
9588,Male,54,Greater than 45,Caucasian,0,2,0,0,0,-1,24/11/2013 7:56,26/11/2013 9:41,24/11/2013,,1,F,Corrupt Public Servant,0,,
9589,Male,50,Greater than 45,African-American,0,6,0,0,2,0,10/09/2013 7:08,11/10/2013 6:09,15/11/2008,,1760,M,Disorderly Intoxication,0,,
9591,Male,20,Less than 25,African-American,0,5,0,4,2,-1,25/09/2013 6:05,26/09/2013 9:33,25/09/2013,,1,F,Grand Theft in the 3rd Degree,1,(M2),
9592,Male,25,25 - 45,Caucasian,0,3,0,0,1,-1,28/09/2013 10:45,29/09/2013 1:47,28/09/2013,,1,F,"Poss3,4 Methylenedioxymethcath",0,,
9593,Female,46,Greater than 45,Caucasian,0,1,0,0,0,0,11/02/2013 6:08,11/02/2013 7:34,11/02/2013,,0,F,Cruelty Toward Child,0,,
9596,Male,26,25 - 45,African-American,0,10,0,1,1,123,13/08/2013 7:50,14/08/2013 12:22,,5/10/2011,555,F,arrest case no charge,1,(F1),0
9597,Male,22,Less than 25,Caucasian,0,4,0,0,0,-1,14/02/2013 3:45,15/02/2013 8:13,14/02/2013,,1,M,Battery,0,,
9600,Male,38,25 - 45,Caucasian,1,4,0,0,10,0,18/03/2013 3:51,18/03/2013 2:08,18/03/2013,,0,F,Burglary Structure Unoccup,1,(F3),
9601,Female,36,25 - 45,Hispanic,0,1,0,0,9,-1,24/01/2014 4:17,25/01/2014 2:04,24/01/2014,,1,F,Felony Driving While Lic Suspd,1,(M2),0
9603,Female,34,25 - 45,African-American,0,2,0,0,5,-1,31/03/2013 6:26,9/04/2013 11:12,31/03/2013,,1,F,Driving While License Revoked,1,(M1),
9604,Male,18,Less than 25,African-American,5,5,0,2,4,7,6/08/2014 11:52,30/08/2014 2:57,,14/03/2014,138,F,arrest case no charge,1,(F3),
9606,Female,26,25 - 45,Caucasian,0,6,0,0,3,-1,9/08/2013 7:27,10/08/2013 9:45,9/08/2013,,1,F,Possession Of Alprazolam,1,(M1),
9608,Female,23,Less than 25,Caucasian,0,6,0,0,0,-1,10/08/2013 8:22,22/08/2013 5:29,10/08/2013,,1,F,Possession Of Methamphetamine,0,,
9609,Female,32,25 - 45,Hispanic,0,5,0,1,8,-8,10/12/2013 7:35,17/12/2013 7:46,10/12/2013,,8,M,Prostitution/Lewd Act Assignation,1,(M1),
9612,Male,44,25 - 45,Caucasian,0,1,0,0,1,0,30/01/2014 4:51,30/01/2014 10:00,30/01/2014,,0,M,Driving Under The Influence,1,(M2),
9613,Male,53,Greater than 45,Caucasian,0,4,0,0,9,-1,14/04/2013 5:05,10/08/2013 4:59,14/04/2013,,1,F,Grand Theft in the 3rd Degree,1,(F3),
9616,Male,27,25 - 45,African-American,0,5,0,0,6,841,21/05/2015 2:06,17/09/2015 6:23,25/09/2012,,127,F,Grand Theft In The 3Rd Degree,0,,
9617,Male,27,25 - 45,African-American,0,4,0,0,4,0,28/09/2014 3:54,29/09/2014 3:38,28/09/2014,,0,F,Poss Pyrrolidinovalerophenone,1,(M2),0
9618,Male,25,25 - 45,Caucasian,0,6,0,0,2,0,22/02/2013 1:53,22/02/2013 9:26,22/02/2013,,0,F,Possession of Cocaine,1,(M2),
9619,Male,48,Greater than 45,Caucasian,0,6,0,0,18,48,23/09/2013 2:54,4/02/2014 6:27,21/05/2013,,77,F,Felony Petit Theft,1,(F3),0
9620,Male,19,Less than 25,Caucasian,0,10,1,3,1,-1,11/11/2014 6:37,19/11/2014 9:44,11/11/2014,,1,F,Possession of Cocaine,1,(M1),
9621,Male,53,Greater than 45,Caucasian,0,2,0,0,0,-1,20/04/2013 4:59,1/05/2013 5:05,20/04/2013,,1,F,Aggravated Assault W/dead Weap,0,,
9624,Male,39,25 - 45,African-American,0,3,0,0,0,-3,1/02/2013 3:49,2/02/2013 1:43,1/02/2013,,3,M,Resist/Obstruct W/O Violence,0,,
9625,Male,37,25 - 45,Other,0,4,0,0,2,-1,9/12/2013 1:26,29/01/2014 3:40,,9/12/2013,1,F,arrest case no charge,1,(M2),0
9626,Male,27,25 - 45,African-American,1,8,0,0,6,0,4/01/2013 1:40,4/01/2013 6:08,4/01/2013,,0,F,Possession of Cocaine,1,(M2),
9627,Female,29,25 - 45,Caucasian,0,4,0,0,1,-45,27/04/2014 11:04,3/05/2014 11:09,27/04/2014,,45,F,Possession of Hydromorphone,1,(F3),0
9628,Female,21,Less than 25,African-American,0,10,0,0,2,-10,31/05/2013 8:17,1/06/2013 8:46,31/05/2013,,10,F,Grand Theft in the 3rd Degree,1,(M1),0
9629,Female,24,Less than 25,African-American,0,9,0,0,7,-1,11/02/2014 5:51,12/02/2014 8:36,11/02/2014,,1,F,Grand Theft in the 3rd Degree,0,,
9630,Male,33,25 - 45,Caucasian,0,1,0,0,0,-1,9/03/2013 4:50,10/03/2013 6:55,9/03/2013,,1,M,Battery,0,,
9631,Female,24,Less than 25,Caucasian,0,4,0,4,1,-24,27/04/2013 8:34,28/04/2013 2:23,27/04/2013,,24,M,DUI Level 0.15 Or Minor In Veh,0,,
9632,Male,46,Greater than 45,Caucasian,0,1,0,0,1,-4,13/03/2014 11:04,14/03/2014 9:08,13/03/2014,,4,F,Possession of Oxycodone,0,,
9633,Male,32,25 - 45,Hispanic,0,7,0,0,7,-1,5/04/2013 6:42,6/04/2013 10:10,5/04/2013,,1,F,Driving While License Revoked,0,,
9634,Male,24,Less than 25,Hispanic,0,3,0,0,2,-25,28/02/2013 1:07,9/03/2013 2:28,28/02/2013,,25,F,Lewd/Lasc Battery Pers 12+/<16,0,,
9635,Female,38,25 - 45,Caucasian,0,1,0,0,0,-1,24/03/2013 11:21,27/03/2013 3:17,24/03/2013,,1,F,Burglary Assault/Battery Armed,0,,
